"replicate" "day" "dilution" "initial_density" "value" "extinction"
"rep_2" 6 1133 "dens_4" 1.2006168 FALSE
"rep_3" 6 1133 "dens_4" 1.3070059 FALSE
"rep_4" 6 1133 "dens_4" 1.2463103 FALSE
"rep_5" 6 1133 "dens_4" 1.2637328 FALSE
"rep_6" 6 1133 "dens_4" 1.2754371 FALSE
"rep_7" 6 1133 "dens_4" 1.1195967 FALSE
"rep_8" 6 1133 "dens_4" 1.0980871 FALSE
"rep_1" 6 1266 "dens_4" 0.90504495 FALSE
"rep_2" 6 1266 "dens_4" 1.0008081 FALSE
"rep_3" 6 1266 "dens_4" 1.2006168 FALSE
"rep_4" 6 1266 "dens_4" 1.2405382 FALSE
"rep_5" 6 1266 "dens_4" 1.2176233 FALSE
"rep_6" 6 1266 "dens_4" 1.2214233 FALSE
"rep_7" 6 1266 "dens_4" 1.1931069 FALSE
"rep_8" 6 1266 "dens_4" 1.1358903 FALSE
"rep_1" 6 1400 "dens_4" 0.80011512 FALSE
"rep_2" 6 1400 "dens_4" 0.80316488 FALSE
"rep_3" 6 1400 "dens_4" 1.012699 FALSE
"rep_4" 6 1400 "dens_4" 0.95893769 FALSE
"rep_5" 6 1400 "dens_4" 0.89380706 FALSE
"rep_6" 6 1400 "dens_4" 0.97223608 FALSE
"rep_7" 6 1400 "dens_4" 0.9066558 FALSE
"rep_8" 6 1400 "dens_4" 0.99235984 FALSE
"rep_1" 6 1600 "dens_4" 0.32770336 FALSE
"rep_2" 6 1600 "dens_4" 0.63530145 FALSE
"rep_3" 6 1600 "dens_4" 0.61999562 FALSE
"rep_4" 6 1600 "dens_4" 0.69058324 FALSE
"rep_5" 6 1600 "dens_4" 0.98730888 FALSE
"rep_6" 6 1600 "dens_4" 0.7638948 FALSE
"rep_7" 6 1600 "dens_4" 0.7879648 FALSE
"rep_8" 6 1600 "dens_4" 0.88263526 FALSE
"rep_1" 7 250 "dens_4" 1.6843053 FALSE
"rep_2" 7 250 "dens_4" 1.7762788 FALSE
"rep_3" 7 250 "dens_4" 1.7737336 FALSE
"rep_4" 7 250 "dens_4" 1.7864939 FALSE
"rep_5" 7 250 "dens_4" 1.7967641 FALSE
"rep_6" 7 250 "dens_4" 1.7610584 FALSE
"rep_7" 7 250 "dens_4" 1.7661183 FALSE
"rep_8" 7 250 "dens_4" 1.7136495 FALSE
"rep_1" 7 500 "dens_4" 1.4994695 FALSE
"rep_2" 7 500 "dens_4" 1.6222395 FALSE
"rep_3" 7 500 "dens_4" 1.6506335 FALSE
"rep_4" 7 500 "dens_4" 1.6434951 FALSE
"rep_5" 7 500 "dens_4" 1.6434951 FALSE
"rep_6" 7 500 "dens_4" 1.6506335 FALSE
"rep_7" 7 500 "dens_4" 1.6082 FALSE
"rep_8" 7 500 "dens_4" 1.585029 FALSE
"rep_1" 7 750 "dens_4" 1.2832803 FALSE
"rep_2" 7 750 "dens_4" 1.4302923 FALSE
"rep_3" 7 750 "dens_4" 1.438803 FALSE
"rep_4" 7 750 "dens_4" 1.4645661 FALSE
"rep_5" 7 750 "dens_4" 1.4154898 FALSE
"rep_6" 7 750 "dens_4" 1.4645661 FALSE
"rep_7" 7 750 "dens_4" 1.4473519 FALSE
"rep_8" 7 750 "dens_4" 1.4218196 FALSE
"rep_1" 7 1000 "dens_4" 1.0998703 FALSE
"rep_2" 7 1000 "dens_4" 1.2290462 FALSE
"rep_3" 7 1000 "dens_4" 1.295106 FALSE
"rep_4" 7 1000 "dens_4" 1.2443843 FALSE
"rep_5" 7 1000 "dens_4" 1.3370857 FALSE
"rep_6" 7 1000 "dens_4" 1.2637328 FALSE
"rep_7" 7 1000 "dens_4" 1.3149807 FALSE
"rep_8" 7 1000 "dens_4" 1.2443843 FALSE
"rep_1" 7 1133 "dens_4" 1.0575287 FALSE
"rep_2" 7 1133 "dens_4" 1.1856265 FALSE
"rep_3" 7 1133 "dens_4" 1.2443843 FALSE
"rep_4" 7 1133 "dens_4" 1.2990644 FALSE
"rep_5" 7 1133 "dens_4" 1.1559963 FALSE
"rep_6" 7 1133 "dens_4" 1.2813164 FALSE
"rep_7" 7 1133 "dens_4" 1.1034417 FALSE
"rep_8" 7 1133 "dens_4" 1.1968581 FALSE
"rep_1" 7 1266 "dens_4" 0.84950864 FALSE
"rep_2" 7 1266 "dens_4" 1.0041979 FALSE
"rep_3" 7 1266 "dens_4" 1.1504917 FALSE
"rep_4" 7 1266 "dens_4" 1.191234 FALSE
"rep_5" 7 1266 "dens_4" 1.0575287 FALSE
"rep_6" 7 1266 "dens_4" 1.1596749 FALSE
"rep_7" 7 1266 "dens_4" 1.0453547 FALSE
"rep_8" 7 1266 "dens_4" 1.1633607 FALSE
"rep_1" 7 1400 "dens_4" 0.7195693 FALSE
"rep_2" 7 1400 "dens_4" 0.73570217 FALSE
"rep_3" 7 1400 "dens_4" 1.0008081 FALSE
"rep_4" 7 1400 "dens_4" 0.95728192 FALSE
"rep_5" 7 1400 "dens_4" 0.89060841 FALSE
"rep_6" 7 1400 "dens_4" 0.90988161 FALSE
"rep_7" 7 1400 "dens_4" 0.77438792 FALSE
"rep_8" 7 1400 "dens_4" 0.82310854 FALSE
"rep_1" 7 1600 "dens_4" 0.23268356 FALSE
"rep_2" 7 1600 "dens_4" 0.52802037 FALSE
"rep_3" 7 1600 "dens_4" 0.49529479 FALSE
"rep_4" 7 1600 "dens_4" 0.65073159 FALSE
"rep_5" 7 1600 "dens_4" 0.79707024 FALSE
"rep_6" 7 1600 "dens_4" 0.61031936 FALSE
"rep_7" 7 1600 "dens_4" 0.63390491 FALSE
"rep_8" 7 1600 "dens_4" 0.76090738 FALSE
"rep_1" 1 250 "dens_5" 1.0008081 FALSE
"rep_2" 1 250 "dens_5" 1.0332583 FALSE
"rep_3" 1 250 "dens_5" 1.0246649 FALSE
"rep_4" 1 250 "dens_5" 0.99742426 FALSE
"rep_5" 1 250 "dens_5" 0.99573462 FALSE
"rep_6" 1 250 "dens_5" 0.98562821 FALSE
"rep_7" 1 250 "dens_5" 0.96723827 FALSE
"rep_8" 1 250 "dens_5" 0.98227132 FALSE
"rep_1" 1 500 "dens_5" 0.9991154 FALSE
"rep_2" 1 500 "dens_5" 1.0332583 FALSE
"rep_3" 1 500 "dens_5" 1.0161101 FALSE
"rep_4" 1 500 "dens_5" 1.0470891 FALSE
"rep_5" 1 500 "dens_5" 1.0195274 FALSE
"rep_6" 1 500 "dens_5" 1.0401611 FALSE
"rep_7" 1 500 "dens_5" 1.0212384 FALSE
"rep_8" 1 500 "dens_5" 0.98562821 FALSE
"rep_1" 1 750 "dens_5" 1.0627701 FALSE
"rep_2" 1 750 "dens_5" 1.0945257 FALSE
"rep_3" 1 750 "dens_5" 1.1034417 FALSE
"rep_4" 1 750 "dens_5" 1.0980871 FALSE
"rep_5" 1 750 "dens_5" 1.1034417 FALSE
"rep_6" 1 750 "dens_5" 1.0927475 FALSE
"rep_7" 1 750 "dens_5" 1.0856513 FALSE
"rep_8" 1 750 "dens_5" 1.0349816 FALSE
"rep_1" 1 1000 "dens_5" 1.038433 FALSE
"rep_2" 1 1000 "dens_5" 1.0821131 FALSE
"rep_3" 1 1000 "dens_5" 1.0592742 FALSE
"rep_4" 1 1000 "dens_5" 1.090971 FALSE
"rep_5" 1 1000 "dens_5" 1.0821131 FALSE
"rep_6" 1 1000 "dens_5" 1.071538 FALSE
"rep_7" 1 1000 "dens_5" 1.0645204 FALSE
"rep_8" 1 1000 "dens_5" 1.0280976 FALSE
"rep_1" 1 1133 "dens_5" 1.0195274 FALSE
"rep_2" 1 1133 "dens_5" 1.0109957 FALSE
"rep_3" 1 1133 "dens_5" 1.0246649 FALSE
"rep_4" 1 1133 "dens_5" 0.76688693 FALSE
"rep_5" 1 1133 "dens_5" 0.79859207 FALSE
"rep_6" 1 1133 "dens_5" 0.87469542 FALSE
"rep_7" 1 1133 "dens_5" 0.7195693 FALSE
"rep_8" 1 1133 "dens_5" 1.0838814 FALSE
"rep_1" 1 1266 "dens_5" 1.2119375 FALSE
"rep_2" 1 1266 "dens_5" 1.2540339 FALSE
"rep_3" 1 1266 "dens_5" 0.82774081 FALSE
"rep_4" 1 1266 "dens_5" 1.1106048 FALSE
"rep_5" 1 1266 "dens_5" 1.2521001 FALSE
"rep_6" 1 1266 "dens_5" 0.78342838 FALSE
"rep_7" 1 1266 "dens_5" 1.2540339 FALSE
"rep_8" 1 1266 "dens_5" 1.2271376 FALSE
"rep_1" 1 1400 "dens_5" 1.1800356 FALSE
"rep_2" 1 1400 "dens_5" 1.2347835 FALSE
"rep_3" 1 1400 "dens_5" 1.2290462 FALSE
"rep_4" 1 1400 "dens_5" 1.2482383 FALSE
"rep_5" 1 1400 "dens_5" 1.2443843 FALSE
"rep_6" 1 1400 "dens_5" 1.2559697 FALSE
"rep_7" 1 1400 "dens_5" 1.2176233 FALSE
"rep_8" 1 1400 "dens_5" 1.2024989 FALSE
"rep_1" 1 1600 "dens_5" 1.2290462 FALSE
"rep_2" 1 1600 "dens_5" 1.3070059 FALSE
"rep_3" 1 1600 "dens_5" 1.295106 FALSE
"rep_4" 1 1600 "dens_5" 1.3149807 FALSE
"rep_5" 1 1600 "dens_5" 1.289184 FALSE
"rep_6" 1 1600 "dens_5" 1.3169796 FALSE
"rep_7" 1 1600 "dens_5" 1.2793547 FALSE
"rep_8" 1 1600 "dens_5" 1.2443843 FALSE
"rep_1" 2 250 "dens_5" 1.7484672 FALSE
"rep_2" 2 250 "dens_5" 1.7788274 FALSE
"rep_3" 2 250 "dens_5" 1.7813794 FALSE
"rep_4" 2 250 "dens_5" 1.8019202 FALSE
"rep_5" 2 250 "dens_5" 1.7890562 FALSE
"rep_6" 2 250 "dens_5" 1.8045035 FALSE
"rep_7" 2 250 "dens_5" 1.745959 FALSE
"rep_8" 2 250 "dens_5" 1.7235325 FALSE
"rep_1" 2 500 "dens_5" 1.5105096 FALSE
"rep_2" 2 500 "dens_5" 1.5666935 FALSE
"rep_3" 2 500 "dens_5" 1.5575917 FALSE
"rep_4" 2 500 "dens_5" 1.5827273 FALSE
"rep_5" 2 500 "dens_5" 1.5689758 FALSE
"rep_6" 2 500 "dens_5" 1.5781324 FALSE
"rep_7" 2 500 "dens_5" 1.5462754 FALSE
"rep_8" 2 500 "dens_5" 1.4841203 FALSE
"rep_1" 2 750 "dens_5" 1.409181 FALSE
"rep_2" 2 750 "dens_5" 1.4667289 FALSE
"rep_3" 2 750 "dens_5" 1.4775799 FALSE
"rep_4" 2 750 "dens_5" 1.4950714 FALSE
"rep_5" 2 750 "dens_5" 1.4302923 FALSE
"rep_6" 2 750 "dens_5" 1.4667289 FALSE
"rep_7" 2 750 "dens_5" 1.4239343 FALSE
"rep_8" 2 750 "dens_5" 1.3862263 FALSE
"rep_1" 2 1000 "dens_5" 1.0436219 FALSE
"rep_2" 2 1000 "dens_5" 1.1800356 FALSE
"rep_3" 2 1000 "dens_5" 1.1286315 FALSE
"rep_4" 2 1000 "dens_5" 1.143177 FALSE
"rep_5" 2 1000 "dens_5" 1.048825 FALSE
"rep_6" 2 1000 "dens_5" 1.1541597 FALSE
"rep_7" 2 1000 "dens_5" 1.0229508 FALSE
"rep_8" 2 1000 "dens_5" 1.0058951 FALSE
"rep_1" 2 1133 "dens_5" 1.1486604 FALSE
"rep_2" 2 1133 "dens_5" 1.191234 FALSE
"rep_3" 2 1133 "dens_5" 1.3010466 FALSE
"rep_4" 2 1133 "dens_5" 1.2405382 FALSE
"rep_5" 2 1133 "dens_5" 1.3758833 FALSE
"rep_6" 2 1133 "dens_5" 1.2366998 FALSE
"rep_7" 2 1133 "dens_5" 1.0998703 FALSE
"rep_8" 2 1133 "dens_5" 1.2559697 FALSE
"rep_1" 2 1266 "dens_5" 1.0645204 FALSE
"rep_2" 2 1266 "dens_5" 0.96059491 FALSE
"rep_3" 2 1266 "dens_5" 1.0557848 FALSE
"rep_4" 2 1266 "dens_5" 1.1800356 FALSE
"rep_5" 2 1266 "dens_5" 1.1123998 FALSE
"rep_6" 2 1266 "dens_5" 1.0856513 FALSE
"rep_7" 2 1266 "dens_5" 1.0980871 FALSE
"rep_8" 2 1266 "dens_5" 1.1468308 FALSE
"rep_1" 2 1400 "dens_5" 0.94408742 FALSE
"rep_2" 2 1400 "dens_5" 0.97223608 FALSE
"rep_3" 2 1400 "dens_5" 1.0645204 FALSE
"rep_4" 2 1400 "dens_5" 0.92935232 FALSE
"rep_5" 2 1400 "dens_5" 1.0041979 FALSE
"rep_6" 2 1400 "dens_5" 0.97223608 FALSE
"rep_7" 2 1400 "dens_5" 1.0229508 FALSE
"rep_8" 2 1400 "dens_5" 1.0453547 FALSE
"rep_1" 2 1600 "dens_5" 0.93752437 FALSE
"rep_2" 2 1600 "dens_5" 1.0927475 FALSE
"rep_3" 2 1600 "dens_5" 1.0298162 FALSE
"rep_4" 2 1600 "dens_5" 0.98394902 FALSE
"rep_5" 2 1600 "dens_5" 1.0610213 FALSE
"rep_6" 2 1600 "dens_5" 1.0229508 FALSE
"rep_7" 2 1600 "dens_5" 0.98562821 FALSE
"rep_8" 2 1600 "dens_5" 0.97724708 FALSE
"rep_1" 3 250 "dens_5" 1.6625908 FALSE
"rep_2" 3 250 "dens_5" 1.7038177 FALSE
"rep_3" 3 250 "dens_5" 1.6292983 FALSE
"rep_4" 3 250 "dens_5" 1.6698014 FALSE
"rep_5" 3 250 "dens_5" 1.6363835 FALSE
"rep_6" 3 250 "dens_5" 1.6387511 FALSE
"rep_7" 3 250 "dens_5" 1.6198923 FALSE
"rep_8" 3 250 "dens_5" 1.7610584 FALSE
"rep_1" 3 500 "dens_5" 1.5283083 FALSE
"rep_2" 3 500 "dens_5" 1.5666935 FALSE
"rep_3" 3 500 "dens_5" 1.5896406 FALSE
"rep_4" 3 500 "dens_5" 1.6649913 FALSE
"rep_5" 3 500 "dens_5" 1.6458716 FALSE
"rep_6" 3 500 "dens_5" 1.6482511 FALSE
"rep_7" 3 500 "dens_5" 1.6340188 FALSE
"rep_8" 3 500 "dens_5" 1.6128683 FALSE
"rep_1" 3 750 "dens_5" 1.4667289 FALSE
"rep_2" 3 750 "dens_5" 1.4950714 FALSE
"rep_3" 3 750 "dens_5" 1.4775799 FALSE
"rep_4" 3 750 "dens_5" 1.5575917 FALSE
"rep_5" 3 750 "dens_5" 1.559863 FALSE
"rep_6" 3 750 "dens_5" 1.5873334 FALSE
"rep_7" 3 750 "dens_5" 1.5758391 FALSE
"rep_8" 3 750 "dens_5" 1.4819377 FALSE
"rep_1" 3 1000 "dens_5" 1.1504917 FALSE
"rep_2" 3 1000 "dens_5" 1.3553648 FALSE
"rep_3" 3 1000 "dens_5" 1.2773949 FALSE
"rep_4" 3 1000 "dens_5" 1.3411325 FALSE
"rep_5" 3 1000 "dens_5" 1.2214233 FALSE
"rep_6" 3 1000 "dens_5" 1.438803 FALSE
"rep_7" 3 1000 "dens_5" 1.1874939 FALSE
"rep_8" 3 1000 "dens_5" 1.3129838 FALSE
"rep_1" 3 1133 "dens_5" 1.2290462 FALSE
"rep_2" 3 1133 "dens_5" 1.2366998 FALSE
"rep_3" 3 1133 "dens_5" 1.1726064 FALSE
"rep_4" 3 1133 "dens_5" 1.4175974 FALSE
"rep_5" 3 1133 "dens_5" 1.3149807 FALSE
"rep_6" 3 1133 "dens_5" 1.2024989 FALSE
"rep_7" 3 1133 "dens_5" 1.1195967 FALSE
"rep_8" 3 1133 "dens_5" 1.3800138 FALSE
"rep_1" 3 1266 "dens_5" 1.2290462 FALSE
"rep_2" 3 1266 "dens_5" 1.189363 FALSE
"rep_3" 3 1266 "dens_5" 1.2366998 FALSE
"rep_4" 3 1266 "dens_5" 1.3903793 FALSE
"rep_5" 3 1266 "dens_5" 1.3717619 FALSE
"rep_6" 3 1266 "dens_5" 1.4070827 FALSE
"rep_7" 3 1266 "dens_5" 1.3089964 FALSE
"rep_8" 3 1266 "dens_5" 1.3229891 FALSE
"rep_1" 3 1400 "dens_5" 1.0280976 FALSE
"rep_2" 3 1400 "dens_5" 1.0075938 FALSE
"rep_3" 3 1400 "dens_5" 1.1468308 FALSE
"rep_4" 3 1400 "dens_5" 1.0592742 FALSE
"rep_5" 3 1400 "dens_5" 1.1800356 FALSE
"rep_6" 3 1400 "dens_5" 1.2062687 FALSE
"rep_7" 3 1400 "dens_5" 1.303031 FALSE
"rep_8" 3 1400 "dens_5" 1.261789 FALSE
"rep_1" 3 1600 "dens_5" 0.63669903 FALSE
"rep_2" 3 1600 "dens_5" 1.071538 FALSE
"rep_3" 3 1600 "dens_5" 1.0212384 FALSE
"rep_4" 3 1600 "dens_5" 1.1034417 FALSE
"rep_5" 3 1600 "dens_5" 1.1106048 FALSE
"rep_6" 3 1600 "dens_5" 1.1486604 FALSE
"rep_7" 3 1600 "dens_5" 0.9991154 FALSE
"rep_8" 3 1600 "dens_5" 1.1596749 FALSE
"rep_1" 4 250 "dens_5" 1.7136495 FALSE
"rep_2" 4 250 "dens_5" 1.7788274 FALSE
"rep_3" 4 250 "dens_5" 1.7737336 FALSE
"rep_4" 4 250 "dens_5" 1.8174728 FALSE
"rep_5" 4 250 "dens_5" 1.8226854 FALSE
"rep_6" 4 250 "dens_5" 1.7967641 FALSE
"rep_7" 4 250 "dens_5" 1.7967641 FALSE
"rep_8" 4 250 "dens_5" 1.7334672 FALSE
"rep_1" 4 500 "dens_5" 1.5942635 FALSE
"rep_2" 4 500 "dens_5" 1.6245895 FALSE
"rep_3" 4 500 "dens_5" 1.6245895 FALSE
"rep_4" 4 500 "dens_5" 1.6673948 FALSE
"rep_5" 4 500 "dens_5" 1.6577988 FALSE
"rep_6" 4 500 "dens_5" 1.6577988 FALSE
"rep_7" 4 500 "dens_5" 1.5988977 FALSE
"rep_8" 4 500 "dens_5" 1.5873334 FALSE
"rep_1" 4 750 "dens_5" 1.4430727 FALSE
"rep_2" 4 750 "dens_5" 1.5216143 FALSE
"rep_3" 4 750 "dens_5" 1.5575917 FALSE
"rep_4" 4 750 "dens_5" 1.5735486 FALSE
"rep_5" 4 750 "dens_5" 1.5666935 FALSE
"rep_6" 4 750 "dens_5" 1.4928761 FALSE
"rep_7" 4 750 "dens_5" 1.5038779 FALSE
"rep_8" 4 750 "dens_5" 1.5105096 FALSE
"rep_1" 4 1000 "dens_5" 1.3129838 FALSE
"rep_2" 4 1000 "dens_5" 1.4133846 FALSE
"rep_3" 4 1000 "dens_5" 1.4112816 FALSE
"rep_4" 4 1000 "dens_5" 1.4819377 FALSE
"rep_5" 4 1000 "dens_5" 1.4324164 FALSE
"rep_6" 4 1000 "dens_5" 1.4366718 FALSE
"rep_7" 4 1000 "dens_5" 1.3553648 FALSE
"rep_8" 4 1000 "dens_5" 1.3717619 FALSE
"rep_1" 4 1133 "dens_5" 1.3070059 FALSE
"rep_2" 4 1133 "dens_5" 1.1232055 FALSE
"rep_3" 4 1133 "dens_5" 1.2852461 FALSE
"rep_4" 4 1133 "dens_5" 1.1818974 FALSE
"rep_5" 4 1133 "dens_5" 1.2793547 FALSE
"rep_6" 4 1133 "dens_5" 1.3050174 FALSE
"rep_7" 4 1133 "dens_5" 1.2271376 FALSE
"rep_8" 4 1133 "dens_5" 1.347219 FALSE
"rep_1" 4 1266 "dens_5" 0.95728192 FALSE
"rep_2" 4 1266 "dens_5" 1.1016551 FALSE
"rep_3" 4 1266 "dens_5" 1.0436219 FALSE
"rep_4" 4 1266 "dens_5" 1.225231 FALSE
"rep_5" 4 1266 "dens_5" 1.1615169 FALSE
"rep_6" 4 1266 "dens_5" 1.1726064 FALSE
"rep_7" 4 1266 "dens_5" 1.0891961 FALSE
"rep_8" 4 1266 "dens_5" 1.1987365 FALSE
"rep_1" 4 1400 "dens_5" 0.89701111 FALSE
"rep_2" 4 1400 "dens_5" 0.82774081 FALSE
"rep_3" 4 1400 "dens_5" 0.95728192 FALSE
"rep_4" 4 1400 "dens_5" 1.0246649 FALSE
"rep_5" 4 1400 "dens_5" 1.1250124 FALSE
"rep_6" 4 1400 "dens_5" 0.99067469 FALSE
"rep_7" 4 1400 "dens_5" 1.0161101 FALSE
"rep_8" 4 1400 "dens_5" 1.1800356 FALSE
"rep_1" 4 1600 "dens_5" 0.53994094 FALSE
"rep_2" 4 1600 "dens_5" 0.77138397 FALSE
"rep_3" 4 1600 "dens_5" 0.73865019 FALSE
"rep_4" 4 1600 "dens_5" 0.8858205 FALSE
"rep_5" 4 1600 "dens_5" 0.98730888 FALSE
"rep_6" 4 1600 "dens_5" 1.0332583 FALSE
"rep_7" 4 1600 "dens_5" 0.88263526 FALSE
"rep_8" 4 1600 "dens_5" 1.1016551 FALSE
"rep_1" 5 250 "dens_5" 1.8489652 FALSE
"rep_2" 5 250 "dens_5" 1.9550773 FALSE
"rep_3" 5 250 "dens_5" 1.9467011 FALSE
"rep_4" 5 250 "dens_5" 1.9578776 FALSE
"rep_5" 5 250 "dens_5" 1.8863785 FALSE
"rep_6" 5 250 "dens_5" 1.9135607 FALSE
"rep_7" 5 250 "dens_5" 1.8675798 FALSE
"rep_8" 5 250 "dens_5" 1.8436801 FALSE
"rep_1" 5 500 "dens_5" 1.7534937 FALSE
"rep_2" 5 500 "dens_5" 1.7967641 FALSE
"rep_3" 5 500 "dens_5" 1.8200773 FALSE
"rep_4" 5 500 "dens_5" 1.8252971 FALSE
"rep_5" 5 500 "dens_5" 1.7585335 FALSE
"rep_6" 5 500 "dens_5" 1.7941914 FALSE
"rep_7" 5 500 "dens_5" 1.7260113 FALSE
"rep_8" 5 500 "dens_5" 1.696477 FALSE
"rep_1" 5 750 "dens_5" 1.5507938 FALSE
"rep_2" 5 750 "dens_5" 1.6292983 FALSE
"rep_3" 5 750 "dens_5" 1.6577988 FALSE
"rep_4" 5 750 "dens_5" 1.6625908 FALSE
"rep_5" 5 750 "dens_5" 1.6269424 FALSE
"rep_6" 5 750 "dens_5" 1.653019 FALSE
"rep_7" 5 750 "dens_5" 1.6482511 FALSE
"rep_8" 5 750 "dens_5" 1.5896406 FALSE
"rep_1" 5 1000 "dens_5" 1.4409366 FALSE
"rep_2" 5 1000 "dens_5" 1.4950714 FALSE
"rep_3" 5 1000 "dens_5" 1.5440202 FALSE
"rep_4" 5 1000 "dens_5" 1.5689758 FALSE
"rep_5" 5 1000 "dens_5" 1.555323 FALSE
"rep_6" 5 1000 "dens_5" 1.5283083 FALSE
"rep_7" 5 1000 "dens_5" 1.4473519 FALSE
"rep_8" 5 1000 "dens_5" 1.4559395 FALSE
"rep_1" 5 1133 "dens_5" 1.2195224 FALSE
"rep_2" 5 1133 "dens_5" 1.2309567 FALSE
"rep_3" 5 1133 "dens_5" 1.2656785 FALSE
"rep_4" 5 1133 "dens_5" 1.2715277 FALSE
"rep_5" 5 1133 "dens_5" 1.3512875 FALSE
"rep_6" 5 1133 "dens_5" 1.2482383 FALSE
"rep_7" 5 1133 "dens_5" 1.2501682 FALSE
"rep_8" 5 1133 "dens_5" 1.3070059 FALSE
"rep_1" 5 1266 "dens_5" 0.91959202 FALSE
"rep_2" 5 1266 "dens_5" 1.0332583 FALSE
"rep_3" 5 1266 "dens_5" 1.0041979 FALSE
"rep_4" 5 1266 "dens_5" 1.2006168 FALSE
"rep_5" 5 1266 "dens_5" 1.1559963 FALSE
"rep_6" 5 1266 "dens_5" 1.1141964 FALSE
"rep_7" 5 1266 "dens_5" 1.1016551 FALSE
"rep_8" 5 1266 "dens_5" 1.189363 FALSE
"rep_1" 5 1400 "dens_5" 0.76688693 FALSE
"rep_2" 5 1400 "dens_5" 0.71373661 FALSE
"rep_3" 5 1400 "dens_5" 0.80927912 FALSE
"rep_4" 5 1400 "dens_5" 0.99235984 FALSE
"rep_5" 5 1400 "dens_5" 0.98899104 FALSE
"rep_6" 5 1400 "dens_5" 0.87152875 FALSE
"rep_7" 5 1400 "dens_5" 0.88422721 FALSE
"rep_8" 5 1400 "dens_5" 1.0963055 FALSE
"rep_1" 5 1600 "dens_5" 0.40779184 FALSE
"rep_2" 5 1600 "dens_5" 0.55863399 FALSE
"rep_3" 5 1600 "dens_5" 0.66203274 FALSE
"rep_4" 5 1600 "dens_5" 0.70212465 FALSE
"rep_5" 5 1600 "dens_5" 0.81387775 FALSE
"rep_6" 5 1600 "dens_5" 0.80163939 FALSE
"rep_7" 5 1600 "dens_5" 0.77589168 FALSE
"rep_8" 5 1600 "dens_5" 0.93261692 FALSE
"rep_1" 6 250 "dens_5" 1.6292983 FALSE
"rep_2" 6 250 "dens_5" 1.6698014 FALSE
"rep_3" 6 250 "dens_5" 1.6292983 FALSE
"rep_4" 6 250 "dens_5" 1.7136495 FALSE
"rep_5" 6 250 "dens_5" 1.672211 FALSE
"rep_6" 6 250 "dens_5" 1.6673948 FALSE
"rep_7" 6 250 "dens_5" 1.6082 FALSE
"rep_8" 6 250 "dens_5" 1.5804285 FALSE
"rep_1" 6 500 "dens_5" 1.5082965 FALSE
"rep_2" 6 500 "dens_5" 1.5712608 FALSE
"rep_3" 6 500 "dens_5" 1.5666935 FALSE
"rep_4" 6 500 "dens_5" 1.5965792 FALSE
"rep_5" 6 500 "dens_5" 1.5942635 FALSE
"rep_6" 6 500 "dens_5" 1.6434951 FALSE
"rep_7" 6 500 "dens_5" 1.6128683 FALSE
"rep_8" 6 500 "dens_5" 1.4928761 FALSE
"rep_1" 6 750 "dens_5" 1.4884932 FALSE
"rep_2" 6 750 "dens_5" 1.4710618 FALSE
"rep_3" 6 750 "dens_5" 1.5827273 FALSE
"rep_4" 6 750 "dens_5" 1.6058701 FALSE
"rep_5" 6 750 "dens_5" 1.523843 FALSE
"rep_6" 6 750 "dens_5" 1.5666935 FALSE
"rep_7" 6 750 "dens_5" 1.5038779 FALSE
"rep_8" 6 750 "dens_5" 1.4580925 FALSE
"rep_1" 6 1000 "dens_5" 1.2138309 FALSE
"rep_2" 6 1000 "dens_5" 1.347219 FALSE
"rep_3" 6 1000 "dens_5" 1.3987127 FALSE
"rep_4" 6 1000 "dens_5" 1.4175974 FALSE
"rep_5" 6 1000 "dens_5" 1.4260513 FALSE
"rep_6" 6 1000 "dens_5" 1.4133846 FALSE
"rep_7" 6 1000 "dens_5" 1.3945414 FALSE
"rep_8" 6 1000 "dens_5" 1.3676493 FALSE
"rep_1" 6 1133 "dens_5" 1.238618 FALSE
"rep_2" 6 1133 "dens_5" 1.2482383 FALSE
"rep_3" 6 1133 "dens_5" 1.345188 FALSE
"rep_4" 6 1133 "dens_5" 1.1781755 FALSE
"rep_5" 6 1133 "dens_5" 1.289184 FALSE
"rep_6" 6 1133 "dens_5" 1.3229891 FALSE
"rep_7" 6 1133 "dens_5" 1.3189807 FALSE
"rep_8" 6 1133 "dens_5" 1.3149807 FALSE
"rep_1" 6 1266 "dens_5" 0.95728192 FALSE
"rep_2" 6 1266 "dens_5" 1.0557848 FALSE
"rep_3" 6 1266 "dens_5" 1.0161101 FALSE
"rep_4" 6 1266 "dens_5" 1.2157262 FALSE
"rep_5" 6 1266 "dens_5" 1.2309567 FALSE
"rep_6" 6 1266 "dens_5" 1.1968581 FALSE
"rep_7" 6 1266 "dens_5" 1.2024989 FALSE
"rep_8" 6 1266 "dens_5" 1.2676262 FALSE
"rep_1" 6 1400 "dens_5" 0.79859207 FALSE
"rep_2" 6 1400 "dens_5" 0.80774872 FALSE
"rep_3" 6 1400 "dens_5" 0.9163497 FALSE
"rep_4" 6 1400 "dens_5" 1.0212384 FALSE
"rep_5" 6 1400 "dens_5" 1.0212384 FALSE
"rep_6" 6 1400 "dens_5" 0.96391369 FALSE
"rep_7" 6 1400 "dens_5" 1.0263804 FALSE
"rep_8" 6 1400 "dens_5" 1.1707537 FALSE
"rep_1" 6 1600 "dens_5" 0.390519 FALSE
